TICKER,OFTIC,MEASURE,FISCALP,anndats,actual,suescore
QLIK,QLIK,EPS,ANN,2015-02-12,0.24,2.16332
QLIK,QLIK,EPS,ANN,2016-02-11,0.23,-5.48149
QLMD,FHS,EPS,ANN,2000-02-22,1.09,-0.01896
QLMD,HNT,EPS,ANN,2001-02-21,1.33,0.33016
QLMD,HNT,EPS,ANN,2002-02-13,1.58,0.11231
QLMD,HNT,EPS,ANN,2003-02-12,2.21,0.79895
QLMD,HNT,EPS,ANN,2004-02-12,2.7,0.83453
QLMD,HNT,EPS,ANN,2005-02-08,1.81,-3.44799
QLMD,HNT,EPS,ANN,2006-02-01,2.42,0.59131
QLMD,HNT,EPS,ANN,2007-02-08,3.05,0.44595
QLMD,HNT,EPS,ANN,2008-02-05,3.66,0
QLMD,HNT,EPS,ANN,2009-02-03,1.85,0.77267
QLMD,HNT,EPS,ANN,2010-02-03,2.25,0.20835
QLMD,HNT,EPS,ANN,2011-02-01,2.6,0.53387
QLMD,HNT,EPS,ANN,2012-02-03,3.17,4.53515
QLMD,HNT,EPS,ANN,2013-01-30,1.02,-0.87504
QLMD,HNT,EPS,ANN,2014-02-11,2.21,-1.3469
QLMD,HNT,EPS,ANN,2015-02-10,2.32,0.98658
QLMD,HNT,EPS,ANN,2016-02-25,3.29,-0.81877
QLT1,QLTI,EPS,ANN,2000-03-02,-2.725,-0.8395
QLT1,QLTI,EPS,ANN,2001-02-08,-0.45,-0.69956
QLT1,QLTI,EPS,ANN,2002-02-07,2.9,4.36368
QLT1,QLTI,EPS,ANN,2003-02-05,2.35,12.40962
QLT1,QLTI,EPS,ANN,2004-02-11,3.25,-1.14325
QLT1,QLTI,EPS,ANN,2005-02-23,4.2,-0.19589
QLT1,QLTI,EPS,ANN,2006-02-22,3.3,0.77459
QLT1,QLTI,EPS,ANN,2007-02-22,1.9,1.22234
QLT1,QLTI,EPS,ANN,2008-02-21,0.45,-1.88564
QLT1,QLTI,EPS,ANN,2009-02-19,0,3.95978
QLT1,QLTI,EPS,ANN,2010-03-10,-2.1,
QLT1,QLTI,EPS,ANN,2011-03-01,-1.65,-9.79944
QLT1,QLTI,EPS,ANN,2012-02-23,-3.05,0.66227
QLT1,QLTI,EPS,ANN,2013-02-21,-2.8,16.26361
QLT1,QLTI,EPS,ANN,2014-02-28,-2.45,1.61026
QLT1,QLTI,EPS,ANN,2015-02-26,-2.2,-0.32807
QLT1,QLTI,EPS,ANN,2016-02-25,-2.2,2.12134
QLT1,NVLN,EPS,ANN,2018-03-15,-6.81,
QLT1,NVLN,EPS,ANN,2019-03-14,-5.76,
QLTY,QLTY,EPS,ANN,2004-03-29,0.52,-6.91227
QLTY,QLTY,EPS,ANN,2005-03-28,0.71,0.2357
QLTY,QLTY,EPS,ANN,2006-03-13,0.67,0.63719
QLTY,QLTY,EPS,ANN,2007-02-26,0.63,0.33969
QLTY,QLTY,EPS,ANN,2008-03-12,-0.04,0.55028
QLTY,QLTY,EPS,ANN,2009-02-25,0.06,0.70711
QLTY,QLTY,EPS,ANN,2010-03-10,0.07,0.96458
QLTY,QLTY,EPS,ANN,2011-03-09,0.3,0.79257
QLTY,QLTY,EPS,ANN,2012-02-28,0.7,0.85819
QLTY,QLTY,EPS,ANN,2013-02-20,0.69,0.83143
QLTY,QLTY,EPS,ANN,2014-02-25,0.68,-1.50868
QLTY,QLTY,EPS,ANN,2015-02-25,0.75,0.24821
QLYS,QLYS,EPS,ANN,2013-02-11,0.2,0.83668
QLYS,QLYS,EPS,ANN,2014-02-10,0.2,-0.30634
QLYS,QLYS,EPS,ANN,2015-02-09,0.46,7.6125
QLYS,QLYS,EPS,ANN,2016-02-08,0.7,5.42225
QLYS,QLYS,EPS,ANN,2017-02-08,0.86,7.35558
QLYS,QLYS,EPS,ANN,2018-02-12,1.09,3.30593
QLYS,QLYS,EPS,ANN,2019-02-12,1.75,13.13792
QLYS,QLYS,EPS,ANN,2020-02-12,2.33,2.00277
QLYS,QLYS,EPS,ANN,2021-02-10,2.87,0.69091
QLYS,QLYS,EPS,ANN,2022-02-10,3.22,1.97589
QLYS,QLYS,EPS,ANN,2023-02-09,3.72,6.50216
QLYS,QLYS,EPS,ANN,2024-02-07,5.27,2.57061
QMAR,QMAR,EPS,ANN,2006-02-28,0.55,-0.62393
QMAR,QMAR,EPS,ANN,2007-03-06,0.73,0.02767
QMAR,QMAR,EPS,ANN,2008-02-14,1.33,-1.25313
QMCI,QMCI,EPS,ANN,2020-03-27,0,
QMCI,QMCI,EPS,ANN,2021-03-26,-0.01,
QMCI,QMCI,EPS,ANN,2022-03-30,0,
QMCI,QMCI,EPS,ANN,2023-03-31,0,
QMDC,QMDC,EPS,ANN,2000-03-02,3.45,3.64434
QMDC,QMDC,EPS,ANN,2002-02-28,-1.1,-0.63268
QMDC,QDHC,EPS,ANN,2009-03-10,0.19,
QMDT,QMDT,EPS,ANN,2011-09-29,-0.07,
QMED,ANSI,EPS,ANN,2000-03-02,0.5,0.70711
QMED,ANSI,EPS,ANN,2001-02-15,0.07333,-0.70711
QMED,ANSI,EPS,ANN,2002-02-14,0.12667,3.02343
QMED,ANSI,EPS,ANN,2003-02-15,0.37333,0.57535
QMED,ANSI,EPS,ANN,2004-02-15,0.64,0.37977
QMED,ANSI,EPS,ANN,2005-02-17,0.87,-0.13463
QMRK,QMRK,EPS,ANN,2000-02-15,-0.38,0.21271
QMRK,QMRK,EPS,ANN,2001-02-14,0.08,1.83847
QMRK,QMRK,EPS,ANN,2002-02-27,-0.8,-5.95992
QNST,QNST,EPS,ANN,2010-08-09,0.94,7.90576
QNST,QNST,EPS,ANN,2011-08-10,1.03,2.79785
QNST,QNST,EPS,ANN,2012-07-31,0.85,-0.32337
QNST,QNST,EPS,ANN,2013-07-30,0.57,1.41423
QNST,QNST,EPS,ANN,2014-08-12,0.22,-3.19164
QNST,QNST,EPS,ANN,2015-08-03,0.06,
QNST,QNST,EPS,ANN,2016-08-09,0.02,-0.21089
QNST,QNST,EPS,ANN,2017-08-08,0.11,1.64978
QNST,QNST,EPS,ANN,2018-08-07,0.45,-0.22554
QNST,QNST,EPS,ANN,2019-08-08,0.47,-0.97826
QNST,QNST,EPS,ANN,2020-08-05,0.5,3.14657
QNST,QNST,EPS,ANN,2021-08-04,0.66,0.30996
QNST,QNST,EPS,ANN,2022-08-03,0.35,0.32275
QNST,QNST,EPS,ANN,2023-08-09,0.13,0.53453
QNST,QNST,EPS,ANN,2024-08-08,0.11,0.69006
QNTA,QNTA,EPS,ANN,2005-03-14,-0.96,-5.23257
QNTA,QNTA,EPS,ANN,2006-03-02,-1.68,-15.37284
QNTA,QNTA,EPS,ANN,2007-03-15,-0.75,-4.00698
QNTA,QNTA,EPS,ANN,2008-02-13,0.32,
QNTQ,QNTQF,EPS,ANN,2014-05-22,0.25,-0.23948
QNTQ,QNTQF,EPS,ANN,2015-05-21,0.24,4.11589
QNTQ,QNTQF,EPS,ANN,2016-05-26,16.23,2.9706
QNTQ,QNTQF,EPS,ANN,2017-05-25,17.9,1.46938
QNTQ,QNTQF,EPS,ANN,2018-05-24,19.2,5.55861
QNTQ,QNTQF,EPS,ANN,2019-05-23,19.6,23.33442
QNTQ,QNTQF,EPS,ANN,2020-05-21,19.8,3.8858
QNTQ,QNTQF,EPS,ANN,2021-05-20,21.9,0.76877
QNTQ,QNTQF,EPS,ANN,2022-05-19,20.4,0.57735
QNTQ,QNTQF,EPS,ANN,2023-05-25,26.3,2.94008
QNTQ,QNTQF,EPS,ANN,2024-05-23,29,1.74489
QNTS,QNTS,EPS,ANN,2000-04-19,-0.16,1.87639
QPCI,QPCI,EPS,ANN,2007-03-19,-0.6,
QPCI,QPCI,EPS,ANN,2008-03-17,-0.25,10.6067
QQUN,Q,EPS,ANN,2014-02-13,2.1,1.27823
QQUN,Q,EPS,ANN,2015-02-12,2.7,2.06478
QQUN,Q,EPS,ANN,2016-02-11,3.33,2.13452
QQUN,Q,EPS,ANN,2017-02-14,4,2.81432
QQUN,IQV,EPS,ANN,2018-02-14,4.67,2.38966
QQUN,IQV,EPS,ANN,2019-02-14,5.55,1.20751
QQUN,IQV,EPS,ANN,2020-02-12,6.39,0.63641
QQUN,IQV,EPS,ANN,2021-02-10,6.42,4.83702
QQUN,IQV,EPS,ANN,2022-02-15,9.03,4.74059
QQUN,IQV,EPS,ANN,2023-02-10,10.16,0.633
QQUN,IQV,EPS,ANN,2024-02-14,10.2,0.68651
QRE,QRE,EPS,ANN,2011-03-31,,
QRE,QRE,EPS,ANN,2012-03-15,0.91,0.7903
QRE,QRE,EPS,ANN,2013-03-06,0.19,-2.0346
QRE,QRE,EPS,ANN,2014-03-03,0.37,
QRHC,QRHC,EPS,ANN,2014-03-31,-1.36,
QRHC,QRHC,EPS,ANN,2015-03-31,-0.8,-1.17852
QRHC,QRHC,EPS,ANN,2016-03-14,-0.56,
QRHC,QRHC,EPS,ANN,2017-03-31,-0.55,2.82845
QRHC,QRHC,EPS,ANN,2018-04-02,-0.38,-2.82845
QRHC,QRHC,EPS,ANN,2019-03-14,-0.16,2.12134
QRHC,QRHC,EPS,ANN,2020-03-12,0,
QRHC,QRHC,EPS,ANN,2021-03-11,0.05,-2.12134
QRHC,QRHC,EPS,ANN,2022-03-17,0.09,2.8865
QRHC,QRHC,EPS,ANN,2023-03-23,-0.31,-13
QRHC,QRHC,EPS,ANN,2024-03-12,-0.36,-12.02093
QRPC,QRCP,EPS,ANN,2007-03-16,-2.96,-40.87116
QRPC,QRCP,EPS,ANN,2008-03-10,-1.37,-6.70893
QRSI,QRSI,EPS,ANN,2000-01-27,1.107,1.1404
QRSI,QRSI,EPS,ANN,2001-02-06,-0.58,-12.71655
QRSI,QRSI,EPS,ANN,2002-02-14,-1.9,
QRST,MRG,EPS,ANN,2000-01-28,1.76,-0.22141
QRST,MRG,EPS,ANN,2001-02-01,2.12,4.49071
QRVO,QRVO,EPS,ANN,2015-05-06,4.75,14.17478
QRVO,QRVO,EPS,ANN,2016-05-04,4.26,-0.0709
QRVO,QRVO,EPS,ANN,2017-05-03,4.57,1.13289
QRVO,QRVO,EPS,ANN,2018-05-02,5.15,0.56954
QRVO,QRVO,EPS,ANN,2019-05-07,5.78,10.19247
QRVO,QRVO,EPS,ANN,2020-05-07,6.31,3.49445
QRVO,QRVO,EPS,ANN,2021-05-05,9.74,10.88311
QRVO,QRVO,EPS,ANN,2022-05-04,12.35,1.79702
QRVO,QRVO,EPS,ANN,2023-05-03,5.92,0.69462
QRVO,QRVO,EPS,ANN,2024-05-01,6.25,1.08486
QRXP,QRXPY,EPS,ANN,2009-08-21,-0.661,
QS,QS,EPS,ANN,2021-02-16,-4.36,-1.59305
QS,QS,EPS,ANN,2022-02-16,-0.11,1.32345
QS,QS,EPS,ANN,2023-02-15,-0.95,-0.37481
QS,QS,EPS,ANN,2024-02-14,-0.96,-0.60181
QSFT,QSFT,EPS,ANN,2000-02-01,0.03,-0.78333
QSFT,QSFT,EPS,ANN,2001-01-30,0.19,2.67272
QSFT,QSFT,EPS,ANN,2002-01-29,0.17,0.39338
QSFT,QSFT,EPS,ANN,2003-01-29,0.22,1.75766
QSFT,QSFT,EPS,ANN,2004-01-28,0.34,7.71095
QSFT,QSFT,EPS,ANN,2005-02-02,0.54,9.56284
QSFT,QSFT,EPS,ANN,2006-02-08,0.64,1.30737
QSFT,QSFT,EPS,ANN,2007-12-07,0.77,1.88564
QSFT,QSFT,EPS,ANN,2008-02-05,0.9,0.70711
QSFT,QSFT,EPS,ANN,2009-02-10,1,1.56598
QSFT,QSFT,EPS,ANN,2010-02-02,1.25,-0.47674
QSFT,QSFT,EPS,ANN,2011-02-03,1.45,1.53865
QSFT,QSFT,EPS,ANN,2012-02-14,1.32,-0.75607
QSG,QSG,EPS,ANN,2023-09-15,0.12,
QSG,QSG,EPS,ANN,2024-08-29,1.02,
QSI,QSI,EPS,ANN,2022-02-28,-1.19,
QSI,QSI,EPS,ANN,2023-03-06,-0.95,
QSI,QSI,EPS,ANN,2024-02-29,-0.68,0.70711
QSII,QSII,EPS,ANN,2000-06-14,0.05125,
QSII,QSII,EPS,ANN,2001-05-23,0.07125,2.12134
QSII,QSII,EPS,ANN,2002-05-23,0.105,1.5
QSII,QSII,EPS,ANN,2003-05-22,0.1375,-1.38058
QSII,QSII,EPS,ANN,2004-05-27,0.2,6.1591
QSII,QSII,EPS,ANN,2005-06-13,0.305,
QSII,QSII,EPS,ANN,2006-06-08,0.425,2.34564
QSII,QSII,EPS,ANN,2007-06-07,0.62,0.11471
QSII,QSII,EPS,ANN,2008-06-10,0.72,-0.34951
QSII,QSII,EPS,ANN,2009-05-29,0.81,-3.91908
QSII,QSII,EPS,ANN,2010-05-28,0.84,-2.86991
QSII,QSII,EPS,ANN,2011-05-26,1.06,0.97391
QSII,QSII,EPS,ANN,2012-05-17,1.28,-0.80718
QSII,QSII,EPS,ANN,2013-05-23,0.99,-2.71967
QSII,QSII,EPS,ANN,2014-05-29,0.7,-0.40626
QSII,QSII,EPS,ANN,2015-05-21,0.62,2.0735
QSII,QSII,EPS,ANN,2016-05-19,0.72,1.52747
QSII,QSII,EPS,ANN,2017-05-19,0.82,1.77489
QSII,QSII,EPS,ANN,2018-05-24,0.7,1.96324
QSII,NXGN,EPS,ANN,2019-05-28,0.86,12.68966
QSII,NXGN,EPS,ANN,2020-06-01,0.83,0.74765
QSII,NXGN,EPS,ANN,2021-05-26,0.98,0.93106
QSII,NXGN,EPS,ANN,2022-05-17,0.98,-0.6069
QSII,NXGN,EPS,ANN,2023-05-16,0.98,1.23053
QSND,QSND,EPS,ANN,2003-02-13,0.22,
QSND,QSND,EPS,ANN,2004-03-24,-0.17,
QSYS,QSYS,EPS,ANN,2000-11-15,-1.52,
QTET,PANL,EPS,ANN,2018-03-21,0.2,
QTET,PANL,EPS,ANN,2019-03-20,0.42,
QTET,PANL,EPS,ANN,2020-03-23,0.48,0.7955
QTET,PANL,EPS,ANN,2021-03-15,0.26,
QTET,PANL,EPS,ANN,2022-03-16,1.5,-1.1015
QTET,PANL,EPS,ANN,2023-03-15,1.76,-0.0998
QTET,PANL,EPS,ANN,2024-03-13,0.58,-3.74424
QTNA,QTNA,EPS,ANN,2017-02-13,0.04,1.61374
QTNA,QTNA,EPS,ANN,2018-02-12,0.26,
QTNA,QTNA,EPS,ANN,2019-02-04,0.51,0.31626
QTNT,QTNT,EPS,ANN,2015-05-18,-97.6,-4.56404
QTNT,QTNT,EPS,ANN,2016-05-23,-69.2,2.59272
QTNT,QTNT,EPS,ANN,2017-05-22,-120.8,0.29569
QTNT,QTNT,EPS,ANN,2018-05-29,-80.8,1.20018
QTNT,QTNT,EPS,ANN,2019-05-28,-76.8,0.57735
QTNT,QTNT,EPS,ANN,2020-06-09,-57.6,2.18221
QTNT,QTNT,EPS,ANN,2021-06-01,-47.2,-3.20259
QTNT,QTNT,EPS,ANN,2022-06-24,-49.2,2.58285
QTRN,QTRN,EPS,ANN,2000-01-26,1.2,-0.76936
QTRN,QTRN,EPS,ANN,2001-01-24,0.38,12.57727
QTRN,QTRN,EPS,ANN,2002-01-23,0.37,-0.2049
QTRN,QTRN,EPS,ANN,2003-02-04,0.69,0.677
QTSN,QTS,EPS,ANN,2014-02-20,0.11,-0.53594
QTSN,QTS,EPS,ANN,2015-02-23,0.51,0.20826
QTSN,QTS,EPS,ANN,2016-02-22,0.45,-1.3596
QTSN,QTS,EPS,ANN,2017-02-21,0.46,0.7039
QTSN,QTS,EPS,ANN,2018-02-20,0.32,-2.46071
QTSN,QTS,EPS,ANN,2019-02-25,-0.44,-0.84794
QTSN,QTS,EPS,ANN,2020-02-18,-0.13,-5.55955
QTSN,QTS,EPS,ANN,2021-02-16,-0.47,-3.41596
QTT,QTT,EPS,ANN,2019-03-05,-77,-1.91859
QTT,QTT,EPS,ANN,2020-03-18,-96.1,0.05158
QTT,QTT,EPS,ANN,2021-03-04,-23.3,
QTWO,QTWO,EPS,ANN,2015-02-05,-0.51,-0.4264
QTWO,QTWO,EPS,ANN,2016-02-10,-0.37,0.76188
QTWO,QTWO,EPS,ANN,2017-02-15,-0.32,1.31937
QTWO,QTWO,EPS,ANN,2018-02-14,0.03,3.20651
QTWO,QTWO,EPS,ANN,2019-02-13,0.3,5.26573
QTWO,QTWO,EPS,ANN,2020-02-19,0.41,12.363
QTWO,QTWO,EPS,ANN,2021-02-17,0.08,-1.06101
QTWO,QTWO,EPS,ANN,2022-02-15,0.32,1.29789
QTWO,QTWO,EPS,ANN,2023-02-21,0.26,-0.90917
QTWO,QTWO,EPS,ANN,2024-02-21,0.9,2.28311
QTWW,QTWW,EPS,ANN,2003-07-01,-80,1.17852
QTWW,QTWW,EPS,ANN,2004-06-29,-26.4,1.30562
QTWW,QTWW,EPS,ANN,2005-06-30,-29.6,-1.42586
QTWW,QTWW,EPS,ANN,2006-07-28,-53.6,-3.75267
QTWW,QTWW,EPS,ANN,2008-06-30,-88.8,0.47141
QTWW,QTWW,EPS,ANN,2010-01-25,-24,6.92961
QTWW,QTWW,EPS,ANN,2010-07-12,-28.8,0
QTWW,QTWW,EPS,ANN,2014-03-06,-1.37,-2.20072
QTWW,QTWW,EPS,ANN,2015-03-12,-0.67,-1.92584
QUAX,QUAD,EPS,ANN,2012-02-29,1.69,-10.40841
QUAX,QUAD,EPS,ANN,2013-03-07,1.85,-0.66575
QUAX,QUAD,EPS,ANN,2014-02-26,1.88,
QUAX,QUAD,EPS,ANN,2015-02-23,1.38,
QUAX,QUAD,EPS,ANN,2016-02-22,0.54,1.68312
QUAX,QUAD,EPS,ANN,2017-02-21,1.52,0.91662
QUAX,QUAD,EPS,ANN,2018-02-21,1.8,
QUAX,QUAD,EPS,ANN,2019-02-19,1.79,
QUAX,QUAD,EPS,ANN,2020-02-18,0.59,
QUAX,QUAD,EPS,ANN,2024-02-20,0.52,
QUIK,ZQK,EPS,ANN,2000-12-20,0.345,0.84757
QUIK,ZQK,EPS,ANN,2001-12-19,0.2925,-0.18787
QUIK,ZQK,EPS,ANN,2002-12-18,0.3825,15.49509
QUIK,ZQK,EPS,ANN,2003-12-18,0.515,6.00886
QUIK,ZQK,EPS,ANN,2004-12-16,0.68,0.68313
QUIK,ZQK,EPS,ANN,2005-12-16,0.86,-0.45389
QUIK,ZQK,EPS,ANN,2006-12-14,0.73,0.23571
QUIK,ZQK,EPS,ANN,2007-12-13,0.51,-1.5949
QUIK,ZQK,EPS,ANN,2008-12-18,0.93,3.42315
QUIK,ZQK,EPS,ANN,2009-12-17,0.04,8.3295
QUIK,ZQK,EPS,ANN,2010-12-16,0.31,3.1842
QUIK,ZQK,EPS,ANN,2011-12-15,0.17,-0.42218
QUIK,ZQK,EPS,ANN,2012-12-13,0.04,-0.56409
QUIK,ZQK,EPS,ANN,2013-12-12,-0.23,-1.40372
QUIK,ZQK,EPS,ANN,2014-12-11,-0.58,-0.26166
QUIN,QUIN,EPS,ANN,2003-02-11,-2,-243.95418
QUIN,QUIN,EPS,ANN,2004-02-12,0.09,0.63012
QUIN,QUIN,EPS,ANN,2005-02-24,0.39,3.53557
QUIX,QUIX,EPS,ANN,2000-08-15,1.12,3.98834
QUIX,QUIX,EPS,ANN,2001-08-14,1.35,0.70711
QUIX,QUIX,EPS,ANN,2002-08-13,0.73,0.09609
QUIX,QUIX,EPS,ANN,2003-08-12,1.17,1.78813
QUIX,QUIX,EPS,ANN,2004-07-20,0.48,-6.91518
QUIX,QUIX,EPS,ANN,2005-08-11,-0.07,-0.2357
QUIX,QUIX,EPS,ANN,2006-08-15,0.01,0.33969
QUIX,QUIX,EPS,ANN,2007-08-09,0.29,0.75593
QUIX,QUIX,EPS,ANN,2008-08-13,0.27,0.69141
QUIX,QUIX,EPS,ANN,2009-08-20,-0.29,-2.59275
QUNR,QUNR,EPS,ANN,2014-02-27,-0.19,-0.9432
QUNR,QUNR,EPS,ANN,2015-03-16,-1.12,0.86924
QUNR,QUNR,EPS,ANN,2016-03-16,-16.36,0.15116
QUOS,QUOT,EPS,ANN,2000-01-27,-2.43002,2.14687
QUOS,QUOT,EPS,ANN,2001-01-23,-2.91003,4.94979
QURE,QURE,EPS,ANN,2014-03-26,-3.29,-1.35754
QURE,QURE,EPS,ANN,2015-04-06,-2.87,-3.3385
QURE,QURE,EPS,ANN,2016-04-04,-3.24,-0.74113
QURE,QURE,EPS,ANN,2017-03-15,-2.65,0.26196
QURE,QURE,EPS,ANN,2018-03-14,-2.94,-0.31353
QURE,QURE,EPS,ANN,2019-02-28,-2.34,1.01091
QURE,QURE,EPS,ANN,2020-03-02,-3.11,-3.41732
QURE,QURE,EPS,ANN,2021-03-01,-2.81,-0.36136
QURE,QURE,EPS,ANN,2022-02-25,7.04,1.35936
QURE,QURE,EPS,ANN,2023-02-27,-2.71,1.59865
QURE,QURE,EPS,ANN,2024-02-28,-6.47,-0.45962
QWST,Q,EPS,ANN,2000-01-26,0.095,-0.9543
QWST,Q,EPS,ANN,2001-01-24,0.59,1.03745
QWST,Q,EPS,ANN,2002-01-29,0.05,-0.77395
QWST,Q,EPS,ANN,2003-02-19,-0.48,0.08712
QWST,Q,EPS,ANN,2004-02-19,-0.42,-1.76301
QWST,Q,EPS,ANN,2005-02-15,-0.56,1.70824
QWST,Q,EPS,ANN,2006-02-14,-0.25,1.92275
QWST,Q,EPS,ANN,2007-02-08,0.3,1.26188
QWST,Q,EPS,ANN,2008-02-12,0.55,1.25
QWST,Q,EPS,ANN,2009-02-10,0.39,-0.21958
QWST,Q,EPS,ANN,2010-02-16,0.39,-0.73565
QWST,Q,EPS,ANN,2011-02-15,0.44,1.72171
QXLC,QXLC,EPS,ANN,2000-10-10,-0.45,-0.50508
QXLC,QXLRY,EPS,ANN,2001-05-15,,
QXM,QXM,EPS,ANN,2008-04-21,11.42,12.22905
QXM,QXM,EPS,ANN,2009-05-11,1.08,
QXM,QXM,EPS,ANN,2010-06-30,-0.76,
RAAS,RAAS,EPS,ANN,2021-03-26,-271.38,-140.14052
RABI,HOOK,EPS,ANN,2000-02-01,-0.19,1.87639
RABI,HOOK,EPS,ANN,2001-02-06,-0.11,4.6184
RABI,HOOK,EPS,ANN,2002-02-05,-0.19,
RABI,BREW,EPS,ANN,2013-03-12,0.13,
RABI,BREW,EPS,ANN,2014-03-06,0.13,0.70711
RABI,BREW,EPS,ANN,2015-03-04,0.16,-0.5
RABI,BREW,EPS,ANN,2016-03-02,0.12,0.60927
RABI,BREW,EPS,ANN,2017-03-16,0.01,-2.23933
RABI,BREW,EPS,ANN,2018-03-07,0.14,0.63605
RABI,BREW,EPS,ANN,2019-03-06,0.21,-2.00427
RABI,BREW,EPS,ANN,2020-03-11,-0.66,-7.62099
RACK,RACK,EPS,ANN,2006-02-02,0.71,0.19703
RACK,RACK,EPS,ANN,2007-02-01,0.96,2.92557
RACK,RACK,EPS,ANN,2008-02-06,0.17,3.46591
RACK,RACK,EPS,ANN,2009-02-12,-0.25,-0.72587
RACK,SGI,EPS,ANN,2010-08-31,-0.82,-2.92944
RACK,SGI,EPS,ANN,2011-08-18,0.57,5.69551
RACK,SGI,EPS,ANN,2012-08-08,0.12,8.24776
RACK,SGI,EPS,ANN,2013-08-07,0.36,2.71108
RACK,SGI,EPS,ANN,2014-08-06,-0.39,6.35067
RACK,SGI,EPS,ANN,2015-08-05,-0.36,1.30842
RACK,SGI,EPS,ANN,2016-08-11,0.11,5.65691
RACN,RACN,EPS,ANN,2000-02-23,0.26,-1.60875
RACN,RACN,EPS,ANN,2001-02-21,0.4,-0.70711
RACN,RACN,EPS,ANN,2002-02-20,1,6.36402
RACN,RACN,EPS,ANN,2003-02-26,1.47,6.15371
RACN,RCRC,EPS,ANN,2004-02-25,1.93,4.5205
RACN,RCRC,EPS,ANN,2005-02-17,2,-0.32596
RACN,RCRC,EPS,ANN,2006-02-14,2.47,-2.02073
RACN,RCRC,EPS,ANN,2007-02-13,2.47,0
RACN,RCRC,EPS,ANN,2008-02-14,1.88,-0.66205
RACN,RCRC,EPS,ANN,2009-02-18,1.46,2.28105
RACN,RCRC,EPS,ANN,2010-02-18,1.47,1.13545
RACN,RCRC,EPS,ANN,2011-02-15,1.44,-2.11632
RACO,ZMBA,EPS,ANN,2000-01-26,0.04,
RACO,ZMBA,EPS,ANN,2001-01-24,-0.07,
RAD,RAD,EPS,ANN,2002-04-25,-15,-0.38027
RAD,RAD,EPS,ANN,2003-04-10,-3,0.24917
RAD,RAD,EPS,ANN,2004-04-08,3.4,0.5848
RAD,RAD,EPS,ANN,2005-04-07,3,5.65691
RAD,RAD,EPS,ANN,2006-04-06,0.2,-0.41663
RAD,RAD,EPS,ANN,2007-04-12,-0.2,-0.44337
RAD,RAD,EPS,ANN,2008-04-10,-30.8,-29.04775
RAD,RAD,EPS,ANN,2009-04-01,-18,-0.53039
RAD,RAD,EPS,ANN,2010-03-31,-11.8,-0.96529
RAD,RAD,EPS,ANN,2011-04-07,-12.8,-0.28868
RAD,RAD,EPS,ANN,2012-04-12,-8.6,-1.09829
RAD,RAD,EPS,ANN,2013-04-11,2.4,7.67041
RAD,RAD,EPS,ANN,2014-04-10,4.6,0.06509
RAD,RAD,EPS,ANN,2015-04-08,8.4,7.33333
RAD,RAD,EPS,ANN,2016-04-07,3.2,0.38627
RAD,RAD,EPS,ANN,2017-04-25,1.2,0.30861
RAD,RAD,EPS,ANN,2018-04-12,-0.4,1.30969
RAD,RAD,EPS,ANN,2019-04-11,0,2
RAD,RAD,EPS,ANN,2020-04-16,0.15,-1.33546
RAD,RAD,EPS,ANN,2021-04-15,-0.15,-0.0039
RAD,RAD,EPS,ANN,2022-04-14,-1.51,-29.93447
RAD,RAD,EPS,ANN,2023-04-20,-3.19,-67.86689
RAD1,RADS,EPS,ANN,2000-02-03,0.27333,1.1546
RAD1,RADS,EPS,ANN,2001-02-06,0.22,3.40162
RAD1,RADS,EPS,ANN,2002-02-07,0.01,4.6184
RAD1,RADS,EPS,ANN,2003-02-06,0.23,1
RAD1,RADS,EPS,ANN,2004-02-25,-0.44,-5.65691
RAD1,RADS,EPS,ANN,2005-02-17,0.21,
RAD1,RADS,EPS,ANN,2006-02-15,0.4,-0.70711
RAD1,RADS,EPS,ANN,2007-02-15,0.58,4.6184
RAD1,RADS,EPS,ANN,2008-02-14,0.78,6.1237
RAD1,RADS,EPS,ANN,2009-02-24,0.73,
RAD1,RADS,EPS,ANN,2010-02-23,0.76,15.20572
RAD1,RADS,EPS,ANN,2011-02-15,1.05,6.89766
RADA,RADA,EPS,ANN,2000-02-10,0.92,-0.35355
RADA,RADA,EPS,ANN,2001-02-12,-0.45,
RADA,RADA,EPS,ANN,2004-02-17,0.66,
RADA,RADA,EPS,ANN,2005-02-14,0.35,
RADA,RADA,EPS,ANN,2006-02-13,0.85,
RADI,RADA,EPS,ANN,2019-03-20,0,
RADI,RADA,EPS,ANN,2020-03-10,-0.05,0.70711
RADI,RADA,EPS,ANN,2021-02-10,0.13,-0.2251
RADI,RADA,EPS,ANN,2022-02-09,0.5,-3
RADI,DRS,EPS,ANN,2023-03-28,0.83,-0.17285
RADI,DRS,EPS,ANN,2024-02-27,0.73,1.54977
RADN,RADN,EPS,ANN,2000-02-17,0.24,
RADN,RADN,EPS,ANN,2001-02-22,0.54,1.23264
RADN,RADN,EPS,ANN,2002-02-19,0.13,-0.74381
RADN,RADN,EPS,ANN,2003-02-28,-0.14,
RADN,RADN,EPS,ANN,2004-02-19,0.26,
RADN,RADN,EPS,ANN,2005-02-17,0.54,
RADN,RADN,EPS,ANN,2006-02-13,0.6,12.02093
RADN,RADN,EPS,ANN,2007-02-12,0.63,-0.70711
RADN,RADN,EPS,ANN,2008-03-17,0.54,
